"id","code","name","reconcile","account_type",parent_id/id
ec95031001,9.5.03.10.01,OTRAS ENTRADAS (SALIDAS) DE EFECTIVO,FALSE,asset_current,ec950310
ec9504,9.5.04.,EFECTOS DE LA VARIACION EN LA TASA DE CAMBIO SOBRE EL EFECTIVO Y EQUIVALENTES AL EFECTIVO,FALSE,view,ec95
ec950401,9.5.04.01,EFECTOS DE LA VARIACIÓN EN LA TASA DE CAMBIO SOBRE EL EFECTIVO Y EQUIVALENTES AL EFECTIVO,FALSE,asset_current,ec9504
ec9505,9.5.05.,INCREMENTO (DISMINUCIÓN) NETO DE EFECTIVO Y EQUIVALENTES AL EFECTIVO,FALSE,view,ec95
ec950501,9.5.05.01,INCREMENTO (DISMINUCIÓN) NETO DE EFECTIVO Y EQUIVALENTES AL EFECTIVO,FALSE,asset_current,ec9505
ec9506,9.5.06.,EFECTIVO Y EQUIVALENTES AL EFECTIVO AL PRINCIPIO DEL PERIODO,FALSE,view,ec95
ec950601,9.5.06.01,EFECTIVO Y EQUIVALENTES AL EFECTIVO AL PRINCIPIO DEL PERIODO,FALSE,asset_current,ec9506
ec9507,9.5.07.,EFECTIVO Y EQUIVALENTES AL EFECTIVO AL FINAL DEL PERIODO,FALSE,view,ec95
ec950701,9.5.07.01,EFECTIVO Y EQUIVALENTES AL EFECTIVO AL FINAL DEL PERIODO,FALSE,asset_current,ec9507
ec96,9.6.,GANANCIA (PÉRDIDA) ANTES DE 15% A TRABAJADORES E IMPUESTO A LA RENTA,FALSE,view,ecpuc
ec9601,9.6.01,GANANCIA (PÉRDIDA) ANTES DE 15% A TRABAJADORES E IMPUESTO A LA RENTA,FALSE,asset_current,ec96
ec97,9.7.,AJUSTE POR PARTIDAS DISTINTAS AL EFECTIVO:,FALSE,view,ecpuc
ec9701,9.7.01.,AJUSTES POR GASTO DE DEPRECIACIÓN Y AMORTIZACIÓN,FALSE,view,ec97
ec970101,9.7.01.01,AJUSTES POR GASTO DE DEPRECIACIÓN Y AMORTIZACIÓN,FALSE,asset_current,ec9701
ec9702,9.7.02.,AJUSTES POR GASTOS POR DETERIORO (REVERSIONES POR DETERIORO) RECONOCIDAS EN LOS RESULTADOS DEL PERIO,FALSE,view,ec97
ec970201,9.7.02.01,AJUSTES POR GASTOS POR DETERIORO (REVERSIONES POR DETERIORO) RECONOCIDAS EN LOS RESULTADOS DEL PERIO,FALSE,asset_current,ec9702
ec9703,9.7.03.,PÉRDIDA (GANANCIA) DE MONEDA EXTRANJERA NO REALIZADA,FALSE,view,ec97
ec970301,9.7.03.01,PÉRDIDA (GANANCIA) DE MONEDA EXTRANJERA NO REALIZADA,FALSE,asset_current,ec9703
ec9704,9.7.04.,PÉRDIDAS EN CAMBIO DE MONEDA EXTRANJERA,FALSE,view,ec97
ec970401,9.7.04.01,PÉRDIDAS EN CAMBIO DE MONEDA EXTRANJERA,FALSE,asset_current,ec9704
ec9705,9.7.05.,AJUSTES POR GASTOS EN PROVISIONES,FALSE,view,ec97
ec970501,9.7.05.01,AJUSTES POR GASTOS EN PROVISIONES,FALSE,asset_current,ec9705
ec9706,9.7.06.,AJUSTE POR PARTICIPACIONES NO CONTROLADORAS,FALSE,view,ec97
ec970601,9.7.06.01,AJUSTE POR PARTICIPACIONES NO CONTROLADORAS,FALSE,asset_current,ec9706
ec9707,9.7.07.,AJUSTE POR PAGOS BASADOS EN ACCIONES,FALSE,view,ec97
ec970701,9.7.07.01,AJUSTE POR PAGOS BASADOS EN ACCIONES,FALSE,asset_current,ec9707
ec9708,9.7.08.,AJUSTES POR GANANCIAS (PÉRDIDAS) EN VALOR RAZONABLE,FALSE,view,ec97
ec970801,9.7.08.01,AJUSTES POR GANANCIAS (PÉRDIDAS) EN VALOR RAZONABLE,FALSE,asset_current,ec9708
ec9709,9.7.09.,AJUSTES POR GASTO POR IMPUESTO A LA RENTA,FALSE,view,ec97
ec970901,9.7.09.01,AJUSTES POR GASTO POR IMPUESTO A LA RENTA,FALSE,asset_current,ec9709
ec9710,9.7.10.,AJUSTES POR GASTO POR PARTICIPACIÓN TRABAJADORES,FALSE,view,ec97
ec971001,9.7.10.01,AJUSTES POR GASTO POR PARTICIPACIÓN TRABAJADORES,FALSE,asset_current,ec9710
ec9711,9.7.11.,OTROS AJUSTES POR PARTIDAS DISTINTAS AL EFECTIVO,FALSE,view,ec97
ec971101,9.7.11.01,OTROS AJUSTES POR PARTIDAS DISTINTAS AL EFECTIVO,FALSE,asset_current,ec9711
ec98,9.8.,CAMBIOS EN ACTIVOS Y PASIVOS:,FALSE,view,ecpuc
ec9801,9.8.01.,(INCREMENTO) DISMINUCIÓN EN CUENTAS POR COBRAR CLIENTES,FALSE,view,ec98
ec980101,9.8.01.01,(INCREMENTO) DISMINUCIÓN EN CUENTAS POR COBRAR CLIENTES,FALSE,asset_current,ec9801
ec9802,9.8.02.,(INCREMENTO) DISMINUCIÓN EN OTRAS CUENTAS POR COBRAR,FALSE,view,ec98
ec980201,9.8.02.01,(INCREMENTO) DISMINUCIÓN EN OTRAS CUENTAS POR COBRAR,FALSE,asset_current,ec9802
ec9803,9.8.03.,(INCREMENTO) DISMINUCIÓN EN ANTICIPOS DE PROVEEDORES,FALSE,view,ec98
ec980301,9.8.03.01,(INCREMENTO) DISMINUCIÓN EN ANTICIPOS DE PROVEEDORES,FALSE,asset_current,ec9803
ec9804,9.8.04.,(INCREMENTO) DISMINUCIÓN EN INVENTARIOS,FALSE,view,ec98
ec980401,9.8.04.01,(INCREMENTO) DISMINUCIÓN EN INVENTARIOS,FALSE,asset_current,ec9804
ec9805,9.8.05.,(INCREMENTO) DISMINUCIÓN EN OTROS ACTIVOS,FALSE,view,ec98
ec980501,9.8.05.01,(INCREMENTO) DISMINUCIÓN EN OTROS ACTIVOS,FALSE,asset_current,ec9805
ec9806,9.8.06.,INCREMENTO  (DISMINUCIÓN) EN CUENTAS POR PAGAR COMERCIALES,FALSE,view,ec98
ec980601,9.8.06.01,INCREMENTO  (DISMINUCIÓN) EN CUENTAS POR PAGAR COMERCIALES,FALSE,asset_current,ec9806
ec9807,9.8.07.,INCREMENTO  (DISMINUCIÓN) EN OTRAS CUENTAS POR PAGAR,FALSE,view,ec98
ec980701,9.8.07.01,INCREMENTO  (DISMINUCIÓN) EN OTRAS CUENTAS POR PAGAR,FALSE,asset_current,ec9807
ec9808,9.8.08.,INCREMENTO  (DISMINUCIÓN) EN BENEFICIOS EMPLEADOS,FALSE,view,ec98
ec980801,9.8.08.01,INCREMENTO  (DISMINUCIÓN) EN BENEFICIOS EMPLEADOS,FALSE,asset_current,ec9808
ec9809,9.8.09.,INCREMENTO  (DISMINUCIÓN) EN ANTICIPOS DE CLIENTES,FALSE,view,ec98
ec980901,9.8.09.01,INCREMENTO  (DISMINUCIÓN) EN ANTICIPOS DE CLIENTES,FALSE,asset_current,ec9809
ec9810,9.8.10.,INCREMENTO  (DISMINUCIÓN) EN OTROS PASIVOS,FALSE,view,ec98
ec981001,9.8.10.01,INCREMENTO  (DISMINUCIÓN) EN OTROS PASIVOS,FALSE,asset_current,ec9810
ec9820,9.8.20.,FLUJOS DE EFECTIVO NETOS PROCEDENTES DE (UTILIZADOS EN) ACTIVIDADES DE OPERACIÓN,FALSE,view,ec98
ec982001,9.8.20.01,FLUJOS DE EFECTIVO NETOS PROCEDENTES DE (UTILIZADOS EN) ACTIVIDADES DE OPERACIÓN,FALSE,asset_current,ec9820
